timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544573247306,1469,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,407,1,4,http://localhost:8000/event/2/dashboard,1466,0,0
1544573248776,1449,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34775,930,1,4,http://localhost:8000/event/2/dashboard,1446,0,0
1544573250225,1430,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,932,1,4,http://localhost:8000/event/2/dashboard,1427,0,1
1544573251655,1469,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34779,930,1,4,http://localhost:8000/event/2/dashboard,1466,0,0
1544573253125,1497,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,936,1,4,http://localhost:8000/event/2/dashboard,1495,0,0
1544573254623,1439,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,930,1,4,http://localhost:8000/event/2/dashboard,1436,0,0
1544573256062,1394,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34779,930,1,4,http://localhost:8000/event/2/dashboard,1391,0,1
1544573257457,1355,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34785,936,1,4,http://localhost:8000/event/2/dashboard,1352,0,0
1544573258813,1378,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34779,942,1,4,http://localhost:8000/event/2/dashboard,1375,0,0
1544573260192,1370,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,936,1,4,http://localhost:8000/event/2/dashboard,1366,0,0
1544573261563,1382,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34779,930,1,4,http://localhost:8000/event/2/dashboard,1379,0,1
1544573262946,1412,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34779,936,1,4,http://localhost:8000/event/2/dashboard,1409,0,0
1544573264358,1364,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34771,936,1,4,http://localhost:8000/event/2/dashboard,1361,0,1
1544573265722,1365,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34771,928,1,4,http://localhost:8000/event/2/dashboard,1362,0,1
1544573267087,1354,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34779,928,1,4,http://localhost:8000/event/2/dashboard,1350,0,1
1544573268442,1454,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34775,936,1,4,http://localhost:8000/event/2/dashboard,1451,0,0
1544573269896,1462,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,932,1,4,http://localhost:8000/event/2/dashboard,1459,0,1
1544573271358,1722,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,930,1,4,http://localhost:8000/event/2/dashboard,1720,0,1
1544573273081,1565,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34771,930,1,4,http://localhost:8000/event/2/dashboard,1563,0,0
1544573274647,1619,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,928,1,4,http://localhost:8000/event/2/dashboard,1616,0,0
1544573276266,1565,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34777,930,1,4,http://localhost:8000/event/2/dashboard,1563,0,0
1544573277832,3187,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,934,1,4,http://localhost:8000/event/2/dashboard,3180,0,0
1544573281020,1549,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34771,930,1,4,http://localhost:8000/event/2/dashboard,1545,0,0
1544573282569,1627,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34771,928,1,4,http://localhost:8000/event/2/dashboard,1622,0,1
1544573284196,1474,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34775,928,1,4,http://localhost:8000/event/2/dashboard,1471,0,1
1544573285671,1407,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34779,932,1,4,http://localhost:8000/event/2/dashboard,1404,0,0
1544573287078,1370,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34773,936,1,4,http://localhost:8000/event/2/dashboard,1367,0,0
1544573288448,1405,HTTP Request,200,OK,event_id_dashboard 3-1,text,true,,34771,930,1,4,http://localhost:8000/event/2/dashboard,1401,0,1
