timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544569359259,1218,HTTP Request,200,OK,events 2-1,text,true,,38476,406,1,4,http://localhost:8000/organiser/1/events,1215,0,1
1544569360478,1511,HTTP Request,200,OK,events 2-1,text,true,,38484,925,1,4,http://localhost:8000/organiser/1/events,1508,0,0
1544569361989,1535,HTTP Request,200,OK,events 2-1,text,true,,38480,933,1,4,http://localhost:8000/organiser/1/events,1532,0,1
1544569363525,1464,HTTP Request,200,OK,events 2-1,text,true,,38480,929,1,4,http://localhost:8000/organiser/1/events,1460,0,1
1544569364989,1509,HTTP Request,200,OK,events 2-1,text,true,,38480,929,1,4,http://localhost:8000/organiser/1/events,1506,0,1
1544569366499,1455,HTTP Request,200,OK,events 2-1,text,true,,38482,929,1,4,http://localhost:8000/organiser/1/events,1452,0,0
1544569367955,1483,HTTP Request,200,OK,events 2-1,text,true,,38488,931,1,4,http://localhost:8000/organiser/1/events,1479,0,1
1544569369438,1431,HTTP Request,200,OK,events 2-1,text,true,,38484,937,1,4,http://localhost:8000/organiser/1/events,1428,0,1
1544569370870,1452,HTTP Request,200,OK,events 2-1,text,true,,38480,933,1,4,http://localhost:8000/organiser/1/events,1449,0,0
1544569372322,1455,HTTP Request,200,OK,events 2-1,text,true,,38482,929,1,4,http://localhost:8000/organiser/1/events,1452,0,1
1544569373778,1442,HTTP Request,200,OK,events 2-1,text,true,,38476,931,1,4,http://localhost:8000/organiser/1/events,1438,0,1
1544569375220,1415,HTTP Request,200,OK,events 2-1,text,true,,38482,925,1,4,http://localhost:8000/organiser/1/events,1412,0,1
1544569376636,1473,HTTP Request,200,OK,events 2-1,text,true,,38484,931,1,4,http://localhost:8000/organiser/1/events,1470,0,1
1544569378110,1462,HTTP Request,200,OK,events 2-1,text,true,,38476,933,1,4,http://localhost:8000/organiser/1/events,1458,0,1
1544569379572,1534,HTTP Request,200,OK,events 2-1,text,true,,38482,925,1,4,http://localhost:8000/organiser/1/events,1531,0,1
1544569381107,1433,HTTP Request,200,OK,events 2-1,text,true,,38482,931,1,4,http://localhost:8000/organiser/1/events,1430,0,1
