timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544569359256,851,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,413,1,4,http://localhost:8000/organiser/1/dashboard,844,0,2
1544569360108,1524,HTTP Request,200,OK,dashboard 1-1,text,true,,177637,938,1,4,http://localhost:8000/organiser/1/dashboard,1517,0,1
1544569361633,1524,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,932,1,4,http://localhost:8000/organiser/1/dashboard,1517,0,1
1544569363158,1472,HTTP Request,200,OK,dashboard 1-1,text,true,,177645,938,1,4,http://localhost:8000/organiser/1/dashboard,1465,0,0
1544569364631,1507,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,940,1,4,http://localhost:8000/organiser/1/dashboard,1500,0,1
1544569366138,1472,HTTP Request,200,OK,dashboard 1-1,text,true,,177641,938,1,4,http://localhost:8000/organiser/1/dashboard,1465,0,1
1544569367610,1484,HTTP Request,200,OK,dashboard 1-1,text,true,,177645,936,1,4,http://localhost:8000/organiser/1/dashboard,1477,0,1
1544569369095,1431,HTTP Request,200,OK,dashboard 1-1,text,true,,177647,940,1,4,http://localhost:8000/organiser/1/dashboard,1424,0,1
1544569370527,1437,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,942,1,4,http://localhost:8000/organiser/1/dashboard,1431,0,1
1544569371965,1475,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,938,1,4,http://localhost:8000/organiser/1/dashboard,1468,0,1
1544569373440,1433,HTTP Request,200,OK,dashboard 1-1,text,true,,177649,938,1,4,http://localhost:8000/organiser/1/dashboard,1425,0,1
1544569374873,1428,HTTP Request,200,OK,dashboard 1-1,text,true,,177649,944,1,4,http://localhost:8000/organiser/1/dashboard,1421,0,1
1544569376301,1467,HTTP Request,200,OK,dashboard 1-1,text,true,,177649,944,1,4,http://localhost:8000/organiser/1/dashboard,1460,0,1
1544569377769,1436,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,944,1,4,http://localhost:8000/organiser/1/dashboard,1429,0,0
1544569379205,1552,HTTP Request,200,OK,dashboard 1-1,text,true,,177641,938,1,4,http://localhost:8000/organiser/1/dashboard,1544,0,1
1544569380757,1450,HTTP Request,200,OK,dashboard 1-1,text,true,,177641,936,1,4,http://localhost:8000/organiser/1/dashboard,1443,0,1
1544569382207,1492,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,936,1,4,http://localhost:8000/organiser/1/dashboard,1485,0,1
1544569383700,1435,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,938,1,4,http://localhost:8000/organiser/1/dashboard,1429,0,0
1544569385136,1475,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,938,1,4,http://localhost:8000/organiser/1/dashboard,1469,0,1
1544569386612,1417,HTTP Request,200,OK,dashboard 1-1,text,true,,177641,938,1,4,http://localhost:8000/organiser/1/dashboard,1410,0,1
1544569388030,1466,HTTP Request,200,OK,dashboard 1-1,text,true,,177645,936,1,4,http://localhost:8000/organiser/1/dashboard,1459,0,0
1544569389497,1430,HTTP Request,200,OK,dashboard 1-1,text,true,,177649,940,1,4,http://localhost:8000/organiser/1/dashboard,1419,0,1
1544569390927,1417,HTTP Request,200,OK,dashboard 1-1,text,true,,177643,944,1,4,http://localhost:8000/organiser/1/dashboard,1410,0,1
1544569392344,1413,HTTP Request,200,OK,dashboard 1-1,text,true,,177641,938,1,4,http://localhost:8000/organiser/1/dashboard,1407,0,1
1544569393758,1435,HTTP Request,200,OK,dashboard 1-1,text,true,,177641,936,1,4,http://localhost:8000/organiser/1/dashboard,1429,0,1
1544569395194,1401,HTTP Request,200,OK,dashboard 1-1,text,true,,177637,936,1,4,http://localhost:8000/organiser/1/dashboard,1395,0,1
