timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1544566124854,1887,HTTP Request,200,OK,Thread Group 2-1,text,true,,235183,920,1,1,http://localhost:8000/dashboard,,1864,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566126741,1757,HTTP Request,200,OK,Thread Group 2-1,text,true,,235189,920,1,1,http://localhost:8000/dashboard,,1747,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544566128499,1867,HTTP Request,200,OK,Thread Group 2-1,text,true,,235187,926,1,1,http://localhost:8000/dashboard,,1857,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566130366,1800,HTTP Request,200,OK,Thread Group 2-1,text,true,,235187,924,1,1,http://localhost:8000/dashboard,,1790,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544566132166,1699,HTTP Request,200,OK,Thread Group 2-1,text,true,,235181,924,1,1,http://localhost:8000/dashboard,,1690,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566133866,1973,HTTP Request,200,OK,Thread Group 2-1,text,true,,235191,918,1,1,http://localhost:8000/dashboard,,1953,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544566135839,1805,HTTP Request,200,OK,Thread Group 2-1,text,true,,235193,928,1,1,http://localhost:8000/dashboard,,1795,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566137644,1818,HTTP Request,200,OK,Thread Group 2-1,text,true,,235187,930,1,1,http://localhost:8000/dashboard,,1797,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544566139462,2161,HTTP Request,200,OK,Thread Group 2-1,text,true,,235185,924,1,1,http://localhost:8000/dashboard,,2149,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566141623,1945,HTTP Request,200,OK,Thread Group 2-1,text,true,,235185,922,1,1,http://localhost:8000/dashboard,,1933,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566143568,1897,HTTP Request,200,OK,Thread Group 2-1,text,true,,235185,922,1,1,http://localhost:8000/dashboard,,1887,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566145466,1867,HTTP Request,200,OK,Thread Group 2-1,text,true,,235185,922,1,1,http://localhost:8000/dashboard,,1856,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544566147334,1909,HTTP Request,200,OK,Thread Group 2-1,text,true,,235185,922,1,1,http://localhost:8000/dashboard,,1886,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544566149243,1888,HTTP Request,200,OK,Thread Group 2-1,text,true,,235185,922,1,1,http://localhost:8000/dashboard,,1879,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566151132,1900,HTTP Request,200,OK,Thread Group 2-1,text,true,,235183,922,1,1,http://localhost:8000/dashboard,,1890,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544566153032,1927,HTTP Request,200,OK,Thread Group 2-1,text,true,,235179,920,1,1,http://localhost:8000/dashboard,,1917,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544566154959,1739,HTTP Request,200,OK,Thread Group 2-1,text,true,,235183,916,1,1,http://localhost:8000/dashboard,,1730,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544566156699,1755,HTTP Request,200,OK,Thread Group 2-1,text,true,,235181,920,1,1,http://localhost:8000/dashboard,,1746,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
