timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1544565710698,473,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,926,1,1,http://localhost:8000/dashboard,,466,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565711171,366,HTTP Request,200,OK,Thread Group 2-1,text,true,,33815,922,1,1,http://localhost:8000/dashboard,,360,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565711538,395,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,918,1,1,http://localhost:8000/dashboard,,388,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565711933,377,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,920,1,1,http://localhost:8000/dashboard,,370,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565712310,369,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,922,1,1,http://localhost:8000/dashboard,,363,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565712679,368,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,922,1,1,http://localhost:8000/dashboard,,361,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565713047,379,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,920,1,1,http://localhost:8000/dashboard,,373,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565713427,390,HTTP Request,200,OK,Thread Group 2-1,text,true,,33815,920,1,1,http://localhost:8000/dashboard,,384,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565713818,377,HTTP Request,200,OK,Thread Group 2-1,text,true,,33823,918,1,1,http://localhost:8000/dashboard,,370,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565714195,361,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,926,1,1,http://localhost:8000/dashboard,,354,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565714556,358,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,922,1,1,http://localhost:8000/dashboard,,351,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565714914,388,HTTP Request,200,OK,Thread Group 2-1,text,true,,33821,920,1,1,http://localhost:8000/dashboard,,381,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565715302,363,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,924,1,1,http://localhost:8000/dashboard,,356,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565715665,357,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,920,1,1,http://localhost:8000/dashboard,,350,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565716022,384,HTTP Request,200,OK,Thread Group 2-1,text,true,,33821,920,1,1,http://localhost:8000/dashboard,,377,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565716407,365,HTTP Request,200,OK,Thread Group 2-1,text,true,,33821,924,1,1,http://localhost:8000/dashboard,,359,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565716772,446,HTTP Request,200,OK,Thread Group 2-1,text,true,,33821,924,1,1,http://localhost:8000/dashboard,,437,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565717218,427,HTTP Request,200,OK,Thread Group 2-1,text,true,,33821,924,1,1,http://localhost:8000/dashboard,,421,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565717646,370,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,924,1,1,http://localhost:8000/dashboard,,363,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565718016,373,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,922,1,1,http://localhost:8000/dashboard,,365,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565718389,369,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,922,1,1,http://localhost:8000/dashboard,,362,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565718758,401,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,920,1,1,http://localhost:8000/dashboard,,395,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565719159,365,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,920,1,1,http://localhost:8000/dashboard,,359,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565719525,357,HTTP Request,200,OK,Thread Group 2-1,text,true,,33823,920,1,1,http://localhost:8000/dashboard,,351,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565719882,404,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,926,1,1,http://localhost:8000/dashboard,,398,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565720287,414,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,920,1,1,http://localhost:8000/dashboard,,405,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565720701,461,HTTP Request,200,OK,Thread Group 2-1,text,true,,33825,922,1,1,http://localhost:8000/dashboard,,455,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565721163,413,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,928,1,1,http://localhost:8000/dashboard,,406,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544565721576,420,HTTP Request,200,OK,Thread Group 2-1,text,true,,33817,920,1,1,http://localhost:8000/dashboard,,413,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544565721997,422,HTTP Request,200,OK,Thread Group 2-1,text,true,,33819,920,1,1,http://localhost:8000/dashboard,,415,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
