timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1544548902804,14950,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,661,1,2,http://localhost:8000/dashboard,,14927,UTF-8,1,0,DESKTOP-E2HF8O5,0,3
1544548917757,14208,HTTP Request,200,OK,Thread Group 2-1,text,true,,168467,665,1,2,http://localhost:8000/dashboard,,14197,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544548931966,12560,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,661,1,2,http://localhost:8000/dashboard,,12533,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544548944527,13370,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,13360,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544548957897,13043,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,13034,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544548970941,16548,HTTP Request,200,OK,Thread Group 2-1,text,true,,168473,663,1,2,http://localhost:8000/dashboard,,16524,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544548987491,12861,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,667,1,2,http://localhost:8000/dashboard,,12852,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544549000352,12317,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,663,1,2,http://localhost:8000/dashboard,,12294,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549012670,12918,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,665,1,2,http://localhost:8000/dashboard,,12895,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549025589,11939,HTTP Request,200,OK,Thread Group 2-1,text,true,,168467,665,1,2,http://localhost:8000/dashboard,,11916,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549037528,15163,HTTP Request,200,OK,Thread Group 2-1,text,true,,168467,661,1,2,http://localhost:8000/dashboard,,15136,UTF-8,1,0,DESKTOP-E2HF8O5,0,4
1544549052693,11305,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,661,1,2,http://localhost:8000/dashboard,,11295,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549063998,13077,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,663,1,2,http://localhost:8000/dashboard,,13066,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549077076,13732,HTTP Request,200,OK,Thread Group 2-1,text,true,,168467,665,1,2,http://localhost:8000/dashboard,,13705,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544549090811,13861,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,661,1,2,http://localhost:8000/dashboard,,13852,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549104673,15300,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,15290,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549119974,14136,HTTP Request,200,OK,Thread Group 2-1,text,true,,168467,663,1,2,http://localhost:8000/dashboard,,14112,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544549134110,10628,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,661,1,2,http://localhost:8000/dashboard,,10618,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549144739,14126,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,14103,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544549158866,12996,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,12972,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549171863,14765,HTTP Request,200,OK,Thread Group 2-1,text,true,,168475,663,1,2,http://localhost:8000/dashboard,,14747,UTF-8,1,0,DESKTOP-E2HF8O5,0,3
1544549186629,12932,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,669,1,2,http://localhost:8000/dashboard,,12921,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549199562,11475,HTTP Request,200,OK,Thread Group 2-1,text,true,,168475,663,1,2,http://localhost:8000/dashboard,,11465,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549211038,13868,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,669,1,2,http://localhost:8000/dashboard,,13845,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549224906,13955,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,13932,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544549238863,10157,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,663,1,2,http://localhost:8000/dashboard,,10139,UTF-8,1,0,DESKTOP-E2HF8O5,0,3
1544549249020,12307,HTTP Request,200,OK,Thread Group 2-1,text,true,,168467,665,1,2,http://localhost:8000/dashboard,,12285,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549261328,14399,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,661,1,2,http://localhost:8000/dashboard,,14376,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544549275730,14317,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,665,1,2,http://localhost:8000/dashboard,,14292,UTF-8,1,0,DESKTOP-E2HF8O5,0,3
1544549290047,11188,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,665,1,2,http://localhost:8000/dashboard,,11168,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549301236,10221,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,10212,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549311459,11355,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,11332,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
1544549322814,13175,HTTP Request,200,OK,Thread Group 2-1,text,true,,168467,663,1,2,http://localhost:8000/dashboard,,13163,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544549335989,11242,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,661,1,2,http://localhost:8000/dashboard,,11214,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549347233,13637,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,13617,UTF-8,1,0,DESKTOP-E2HF8O5,0,1
1544549360871,12956,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,12936,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544549373829,10399,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,10368,UTF-8,1,0,DESKTOP-E2HF8O5,0,3
1544549384229,10172,HTTP Request,200,OK,Thread Group 2-1,text,true,,168469,663,1,2,http://localhost:8000/dashboard,,10157,UTF-8,1,0,DESKTOP-E2HF8O5,0,2
1544549394401,12889,HTTP Request,200,OK,Thread Group 2-1,text,true,,168471,663,1,1,http://localhost:8000/dashboard,,12879,UTF-8,1,0,DESKTOP-E2HF8O5,0,0
