timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544562864734,456,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,398,1,1,http://localhost:8000/people,448,0,0
1544562865190,396,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,923,1,1,http://localhost:8000/people,389,0,1
1544562865586,347,HTTP Request,200,OK,Thread Group 1-1,text,true,,61382,919,1,1,http://localhost:8000/people,340,0,1
1544562865934,341,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,929,1,1,http://localhost:8000/people,334,0,0
1544562866275,323,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,921,1,1,http://localhost:8000/people,317,0,1
1544562866599,345,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,925,1,1,http://localhost:8000/people,339,0,0
1544562866944,352,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,923,1,1,http://localhost:8000/people,345,0,1
1544562867296,319,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,925,1,1,http://localhost:8000/people,313,0,0
1544562867616,319,HTTP Request,200,OK,Thread Group 1-1,text,true,,61380,921,1,1,http://localhost:8000/people,312,0,0
1544562867935,343,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,927,1,1,http://localhost:8000/people,336,0,0
1544562868278,321,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,925,1,1,http://localhost:8000/people,315,0,1
1544562868600,356,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,921,1,1,http://localhost:8000/people,350,0,0
1544562868956,336,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,919,1,1,http://localhost:8000/people,330,0,0
1544562869293,320,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,921,1,1,http://localhost:8000/people,314,0,0
1544562869614,327,HTTP Request,200,OK,Thread Group 1-1,text,true,,61380,919,1,1,http://localhost:8000/people,320,0,0
1544562869941,335,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,927,1,1,http://localhost:8000/people,329,0,1
1544562870277,321,HTTP Request,200,OK,Thread Group 1-1,text,true,,61380,925,1,1,http://localhost:8000/people,315,0,0
1544562870598,337,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,927,1,1,http://localhost:8000/people,331,0,1
1544562870935,347,HTTP Request,200,OK,Thread Group 1-1,text,true,,61380,921,1,1,http://localhost:8000/people,340,0,1
1544562871282,334,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,927,1,1,http://localhost:8000/people,328,0,0
1544562871616,346,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,919,1,1,http://localhost:8000/people,339,0,1
1544562871962,333,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,919,1,1,http://localhost:8000/people,327,0,0
1544562872296,341,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,923,1,1,http://localhost:8000/people,334,0,0
1544562872637,328,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,923,1,1,http://localhost:8000/people,322,0,0
1544562872966,368,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,923,1,1,http://localhost:8000/people,362,0,0
1544562873335,355,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,925,1,1,http://localhost:8000/people,349,0,0
1544562873690,325,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,921,1,1,http://localhost:8000/people,318,0,1
1544562874015,355,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,925,1,1,http://localhost:8000/people,348,0,0
1544562874370,330,HTTP Request,200,OK,Thread Group 1-1,text,true,,61370,923,1,1,http://localhost:8000/people,324,0,0
1544562874700,341,HTTP Request,200,OK,Thread Group 1-1,text,true,,61380,917,1,1,http://localhost:8000/people,334,0,0
1544562875042,327,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,927,1,1,http://localhost:8000/people,321,0,0
1544562875369,370,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,921,1,1,http://localhost:8000/people,362,0,0
1544562875739,407,HTTP Request,200,OK,Thread Group 1-1,text,true,,61370,921,1,1,http://localhost:8000/people,399,0,1
1544562876146,395,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,917,1,1,http://localhost:8000/people,389,0,1
1544562876542,336,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,921,1,1,http://localhost:8000/people,329,0,0
1544562876878,345,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,923,1,1,http://localhost:8000/people,339,0,0
1544562877224,374,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,919,1,1,http://localhost:8000/people,368,0,0
1544562877598,339,HTTP Request,200,OK,Thread Group 1-1,text,true,,61376,919,1,1,http://localhost:8000/people,332,0,1
1544562877937,357,HTTP Request,200,OK,Thread Group 1-1,text,true,,61372,923,1,1,http://localhost:8000/people,349,0,1
1544562878294,341,HTTP Request,200,OK,Thread Group 1-1,text,true,,61382,919,1,1,http://localhost:8000/people,335,0,1
1544562878635,348,HTTP Request,200,OK,Thread Group 1-1,text,true,,61374,929,1,1,http://localhost:8000/people,341,0,1
1544562878983,336,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,921,1,1,http://localhost:8000/people,330,0,0
1544562879319,323,HTTP Request,200,OK,Thread Group 1-1,text,true,,61378,925,1,1,http://localhost:8000/people,317,0,1
