timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544574783840,3227,HTTP Request,200,OK,components 3-1,text,true,,198898,410,1,4,http://localhost:8000/dashboard/components,3221,0,6
1544574787067,3628,HTTP Request,200,OK,components 3-1,text,true,,198896,676,1,4,http://localhost:8000/dashboard/components,3621,0,0
1544574790696,3594,HTTP Request,200,OK,components 3-1,text,true,,198896,674,1,4,http://localhost:8000/dashboard/components,3587,0,0
1544574794291,3107,HTTP Request,200,OK,components 3-1,text,true,,198894,674,1,4,http://localhost:8000/dashboard/components,3100,0,0
1544574797399,3262,HTTP Request,200,OK,components 3-1,text,true,,198894,672,1,4,http://localhost:8000/dashboard/components,3254,0,1
1544574800661,3297,HTTP Request,200,OK,components 3-1,text,true,,198896,672,1,4,http://localhost:8000/dashboard/components,3290,0,1
1544574803959,3157,HTTP Request,200,OK,components 3-1,text,true,,198896,674,1,4,http://localhost:8000/dashboard/components,3151,0,0
1544574807117,3648,HTTP Request,200,OK,components 3-1,text,true,,198898,674,1,4,http://localhost:8000/dashboard/components,3641,0,0
1544574810765,3246,HTTP Request,200,OK,components 3-1,text,true,,198898,676,1,4,http://localhost:8000/dashboard/components,3239,0,1
1544574814011,3334,HTTP Request,200,OK,components 3-1,text,true,,198894,676,1,4,http://localhost:8000/dashboard/components,3327,0,1
1544574817345,3213,HTTP Request,200,OK,components 3-1,text,true,,198902,672,1,4,http://localhost:8000/dashboard/components,3205,0,1
1544574820559,3148,HTTP Request,200,OK,components 3-1,text,true,,198896,680,1,4,http://localhost:8000/dashboard/components,3141,0,0
1544574823708,3232,HTTP Request,200,OK,components 3-1,text,true,,198898,674,1,4,http://localhost:8000/dashboard/components,3176,0,0
1544574826972,3168,HTTP Request,200,OK,components 3-1,text,true,,198896,676,1,4,http://localhost:8000/dashboard/components,3161,0,30
1544574830140,3272,HTTP Request,200,OK,components 3-1,text,true,,198896,674,1,4,http://localhost:8000/dashboard/components,3265,0,1
1544574833412,3157,HTTP Request,200,OK,components 3-1,text,true,,198898,674,1,4,http://localhost:8000/dashboard/components,3150,0,1
1544574836568,3188,HTTP Request,200,OK,components 3-1,text,true,,198898,676,1,4,http://localhost:8000/dashboard/components,3181,0,1
1544574839757,3563,HTTP Request,200,OK,components 3-1,text,true,,198896,676,1,4,http://localhost:8000/dashboard/components,3556,0,1
